id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|75|sample|11|65,0.0140518,832.087,0.838938,1.76764,4.565,-10.6995,316137,0.0139281,832.087,0.83865,1.76764,4.71859,-10.7021,316687,True,22.0|65,75
8|75|cc|1|1|65,0.0140518,835.281,0.838881,0.359335,2.57625,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|cc|2|1|65,0.0140518,835.281,0.838881,0.359335,2.97321,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|cc|3|1|65,0.0140518,835.281,0.838881,0.359335,2.50832,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|cc|4|1|65,0.0140518,835.281,0.838881,0.359335,2.55228,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|cc|5|1|65,0.0140518,835.281,0.838881,0.359335,2.29364,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|cc|6|1|65,0.0140518,835.281,0.838881,0.359335,2.15479,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|cc|7|1|65,0.0140518,835.281,0.838881,0.359335,2.97438,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|cc|8|1|65,0.0140518,835.281,0.838881,0.359335,2.5511,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|vc|1|2|65,0.0140518,835.281,0.838881,0.359335,4.48035,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|vc|2|2|65,0.0140518,835.281,0.838881,0.359335,2.74615,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|vc|3|2|65,0.0140518,835.281,0.838881,0.359335,4.28544,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|vc|4|2|65,0.0140518,835.281,0.838881,0.359335,4.1728,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|vc|5|2|65,0.0140518,835.281,0.838881,0.359335,3.48745,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|vc|6|2|65,0.0140518,835.281,0.838881,0.359335,1.78863,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|vc|7|2|65,0.0140518,835.281,0.838881,0.359335,1.50539,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|75|vc|8|2|65,0.0140518,835.281,0.838881,0.359335,3.09285,-10.6995,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.7021,316687,False,69.0|65,75
8|1017|sample|7|65,0.0140518,838.943,0.838767,0.501278,24.5326,-10.6994,316137,0.0139281,838.943,0.838478,0.501277,24.8549,-10.702,316687,True,65.0|65,1017
8|1017|sample|8|65,0.0140518,838.943,0.838767,0.501277,23.1697,-10.6994,316137,0.0139281,838.943,0.838478,0.501277,22.339,-10.702,316687,True,65.0|65,1017
8|1017|sample|5|65,0.0140518,838.943,0.838767,0.501278,17.9764,-10.6994,316137,0.0139281,838.943,0.838478,0.501277,18.8131,-10.702,316687,True,65.0|65,1017
8|1017|sample|6|65,0.0140518,838.943,0.838767,0.501278,19.4371,-10.6994,316137,0.0139281,838.943,0.838478,0.501277,19.829,-10.702,316687,True,65.0|65,1017
8|1017|sample|12|65,0.0140518,834.317,0.838995,4.03865,3.54113,-10.6994,316137,0.0139281,834.317,0.838706,4.03866,3.58948,-10.702,316687,True,28.0|65,1017
8|1017|sample|11|65,0.0140518,834.317,0.838995,4.03866,2.74743,-10.6994,316137,0.0139281,834.317,0.838706,4.03866,2.81167,-10.702,316687,True,28.0|65,1017
8|1017|sample|10|65,0.0140518,834.317,0.838995,4.03866,2.64308,-10.6994,316137,0.0139281,834.317,0.838706,4.03866,2.53313,-10.702,316687,True,28.0|65,1017
8|1017|sample|9|65,0.0140518,834.317,0.838995,4.03866,2.3558,-10.6994,316137,0.0139281,834.317,0.838706,4.03866,2.37668,-10.702,316687,True,28.0|65,1017
8|1017|sample|4|65,0.0140518,832.087,0.838938,1.76764,5.4586,-10.6994,316137,0.0139281,832.087,0.83865,1.76764,5.43188,-10.702,316687,True,22.0|65,1017
8|1017|sample|3|65,0.0140518,832.087,0.838938,1.76764,7.0174,-10.6994,316137,0.0139281,832.087,0.83865,1.76764,6.94628,-10.702,316687,True,22.0|65,1017
8|1017|cc|1|1|65,0.0140518,835.281,0.838881,0.359335,2.2426,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|cc|2|1|65,0.0140518,835.281,0.838881,0.359335,2.41698,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|cc|3|1|65,0.0140518,835.281,0.838881,0.359335,2.844,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|cc|4|1|65,0.0140518,835.281,0.838881,0.359335,1.87158,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|cc|5|1|65,0.0140518,835.281,0.838881,0.359335,3.03799,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|cc|6|1|65,0.0140518,835.281,0.838881,0.359335,3.71399,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|cc|7|1|65,0.0140518,835.281,0.838881,0.359335,2.0253,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|cc|8|1|65,0.0140518,835.281,0.838881,0.359335,2.4795,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|vc|1|2|65,0.0140518,835.281,0.838881,0.359335,1.75147,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|vc|2|2|65,0.0140518,835.281,0.838881,0.359335,2.36944,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|vc|3|2|65,0.0140518,835.281,0.838881,0.359335,2.47191,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|vc|4|2|65,0.0140518,835.281,0.838881,0.359335,2.21713,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|vc|5|2|65,0.0140518,835.281,0.838881,0.359335,1.42778,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|vc|6|2|65,0.0140518,835.281,0.838881,0.359335,1.95687,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|vc|7|2|65,0.0140518,835.281,0.838881,0.359335,1.91984,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|1017|vc|8|2|65,0.0140518,835.281,0.838881,0.359335,1.5466,-10.6994,316137,0.0139281,835.281,0.838592,0.359335,0.586256,-10.702,316687,False,69.0|65,1017
8|291|sample|6|103,0.0140518,836.168,0.83901,0.0260185,31.7858,-10.6995,316137,0.0139281,836.168,0.838724,0.0260185,31.372,-10.7021,316687,True,55.0|103,291
8|291|sample|5|103,0.0140518,836.168,0.83901,0.0260185,31.5402,-10.6995,316137,0.0139281,836.168,0.838724,0.0260185,31.6319,-10.7021,316687,True,55.0|103,291
8|291|sample|4|103,0.0140518,836.168,0.83901,0.0260185,27.3093,-10.6995,316137,0.0139281,836.168,0.838724,0.0260185,27.339,-10.7021,316687,True,55.0|103,291
8|291|sample|3|103,0.0140518,836.168,0.83901,0.0260185,27.9533,-10.6995,316137,0.0139281,836.168,0.838724,0.0260185,27.8031,-10.7021,316687,True,55.0|103,291
8|291|sample|9|103,0.0140518,831.428,0.838761,6.33145,4.49637,-10.6995,316137,0.0139281,831.428,0.838472,6.33145,4.49999,-10.7021,316687,True,32.0|103,291
8|291|sample|10|103,0.0140518,831.428,0.838761,6.33145,4.69177,-10.6995,316137,0.0139281,831.428,0.838472,6.33145,4.7294,-10.7021,316687,True,32.0|103,291
8|291|sample|8|103,0.0140518,831.428,0.838761,6.33144,4.14172,-10.6995,316137,0.0139281,831.428,0.838472,6.33145,4.15636,-10.7021,316687,True,32.0|103,291
8|291|sample|7|103,0.0140518,831.428,0.838761,6.33145,4.68882,-10.6995,316137,0.0139281,831.428,0.838472,6.33145,4.60788,-10.7021,316687,True,32.0|103,291
8|291|sample|11|103,0.0140518,832.749,0.838836,0.105674,145.862,-10.6995,316137,0.0139281,832.749,0.838547,0.105674,150.919,-10.7021,316687,True,22.0|103,291
8|291|sample|12|103,0.0140518,832.749,0.838836,0.105674,116.228,-10.6995,316137,0.0139281,832.749,0.838547,0.105674,117.636,-10.7021,316687,True,22.0|103,291
8|291|cc|1|1|103,0.0140518,835.982,0.838877,0.335175,1.99795,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|cc|2|1|103,0.0140518,835.982,0.838877,0.335175,2.24254,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|cc|3|1|103,0.0140518,835.982,0.838877,0.335175,4.66356,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|cc|4|1|103,0.0140518,835.982,0.838877,0.335175,1.98913,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|cc|5|1|103,0.0140518,835.982,0.838877,0.335175,2.68417,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|cc|6|1|103,0.0140518,835.982,0.838877,0.335175,2.51264,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|cc|7|1|103,0.0140518,835.982,0.838877,0.335175,3.80068,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|cc|8|1|103,0.0140518,835.982,0.838877,0.335175,2.83874,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|vc|1|2|103,0.0140518,835.982,0.838877,0.335175,2.30988,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|vc|2|2|103,0.0140518,835.982,0.838877,0.335175,3.05311,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|vc|3|2|103,0.0140518,835.982,0.838877,0.335175,2.98251,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|vc|4|2|103,0.0140518,835.982,0.838877,0.335175,1.92811,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|vc|5|2|103,0.0140518,835.982,0.838877,0.335175,1.99408,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|vc|6|2|103,0.0140518,835.982,0.838877,0.335175,4.31308,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|vc|7|2|103,0.0140518,835.982,0.838877,0.335175,2.87317,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|291|vc|8|2|103,0.0140518,835.982,0.838877,0.335175,3.20535,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.7021,316687,False,69.0|103,291
8|1197|sample|7|103,0.0140518,831.573,0.838777,0.311229,33.2325,-10.6995,316137,0.0139281,831.573,0.838489,0.311229,33.0493,-10.702,316687,True,65.0|103,1197
8|1197|sample|8|103,0.0140518,831.573,0.838777,0.311229,32.2623,-10.6995,316137,0.0139281,831.573,0.838489,0.311229,32.9574,-10.702,316687,True,65.0|103,1197
8|1197|sample|6|103,0.0140518,831.573,0.838777,0.311229,35.0855,-10.6995,316137,0.0139281,831.573,0.838489,0.311229,34.358,-10.702,316687,True,65.0|103,1197
8|1197|sample|5|103,0.0140518,831.573,0.838777,0.311229,32.9091,-10.6995,316137,0.0139281,831.573,0.838489,0.311229,32.2408,-10.702,316687,True,65.0|103,1197
8|1197|sample|12|103,0.0140518,833.023,0.803862,0.584536,32.8364,-10.6995,316137,0.0139281,833.023,0.797836,0.584536,32.3994,-10.702,316687,True,28.0|103,1197
8|1197|sample|10|103,0.0140518,833.023,0.803862,0.584536,23.313,-10.6995,316137,0.0139281,833.023,0.797836,0.584536,23.0681,-10.702,316687,True,28.0|103,1197
8|1197|sample|9|103,0.0140518,833.023,0.803862,0.584536,22.1007,-10.6995,316137,0.0139281,833.023,0.797836,0.584536,21.8654,-10.702,316687,True,28.0|103,1197
8|1197|sample|3|103,0.0140518,832.749,0.838836,0.105674,86.0818,-10.6995,316137,0.0139281,832.749,0.838547,0.105674,88.384,-10.702,316687,True,22.0|103,1197
8|1197|sample|4|103,0.0140518,832.749,0.838836,0.105674,90.6628,-10.6995,316137,0.0139281,832.749,0.838547,0.105674,93.3001,-10.702,316687,True,22.0|103,1197
8|1197|sample|11|103,0.0140518,833.023,0.803862,0.584536,30.715,-10.6995,316137,0.0139281,833.023,0.797836,0.584536,29.603,-10.702,316687,True,28.0|103,1197
8|1197|cc|1|1|103,0.0140518,835.982,0.838877,0.335175,2.45742,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|cc|2|1|103,0.0140518,835.982,0.838877,0.335175,2.73193,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|cc|3|1|103,0.0140518,835.982,0.838877,0.335175,1.98362,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|cc|4|1|103,0.0140518,835.982,0.838877,0.335175,1.69132,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|cc|5|1|103,0.0140518,835.982,0.838877,0.335175,2.58483,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|cc|6|1|103,0.0140518,835.982,0.838877,0.335175,2.29281,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|cc|7|1|103,0.0140518,835.982,0.838877,0.335175,2.57276,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|cc|8|1|103,0.0140518,835.982,0.838877,0.335175,2.42814,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|vc|1|2|103,0.0140518,835.982,0.838877,0.335175,3.7288,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|vc|2|2|103,0.0140518,835.982,0.838877,0.335175,2.59292,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|vc|3|2|103,0.0140518,835.982,0.838877,0.335175,3.14011,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|vc|4|2|103,0.0140518,835.982,0.838877,0.335175,3.44106,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|vc|5|2|103,0.0140518,835.982,0.838877,0.335175,3.19407,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|vc|6|2|103,0.0140518,835.982,0.838877,0.335175,1.96512,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|vc|7|2|103,0.0140518,835.982,0.838877,0.335175,3.17795,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|1197|vc|8|2|103,0.0140518,835.982,0.838877,0.335175,2.74313,-10.6995,316137,0.0139281,835.982,0.838588,0.335175,0.584659,-10.702,316687,False,69.0|103,1197
8|77|sample|6|218,0.0140518,829.742,0.838755,0.184496,364.758,-10.6995,316137,0.0139281,829.742,0.838467,0.184496,363.93,-10.702,316687,True,55.0|218,77
8|77|sample|5|218,0.0140518,829.742,0.838755,0.184496,345.009,-10.6995,316137,0.0139281,829.742,0.838467,0.184496,352.598,-10.702,316687,True,55.0|218,77
8|77|sample|3|218,0.0140518,829.742,0.838755,0.184496,333.759,-10.6995,316137,0.0139281,829.742,0.838467,0.184496,334.057,-10.702,316687,True,55.0|218,77
8|77|sample|4|218,0.0140518,829.742,0.838755,0.184496,309.057,-10.6995,316137,0.0139281,829.742,0.838467,0.184496,304.93,-10.702,316687,True,55.0|218,77
8|77|sample|9|218,0.0140518,834.723,0.838778,7.22542,2.32729,-10.6995,316137,0.0139281,834.723,0.838489,7.22542,2.35207,-10.702,316687,True,32.0|218,77
8|77|sample|10|218,0.0140518,834.723,0.838778,7.22542,2.39048,-10.6995,316137,0.0139281,834.723,0.838489,7.22542,2.40602,-10.702,316687,True,32.0|218,77
8|77|sample|8|218,0.0140518,834.723,0.838778,7.22542,2.1069,-10.6995,316137,0.0139281,834.723,0.838489,7.22542,2.1143,-10.702,316687,True,32.0|218,77
8|77|sample|7|218,0.0140518,834.723,0.838778,7.22542,1.96287,-10.6995,316137,0.0139281,834.723,0.838489,7.22542,2.00306,-10.702,316687,True,32.0|218,77
8|77|sample|12|218,0.0140518,834.088,0.838803,1.98323,7.56336,-10.6995,316137,0.0139281,834.088,0.838514,1.98323,7.4394,-10.702,316687,True,22.0|218,77
8|77|sample|11|218,0.0140518,834.088,0.838803,1.98323,6.97412,-10.6995,316137,0.0139281,834.088,0.838514,1.98323,7.04952,-10.702,316687,True,22.0|218,77
8|77|cc|1|1|218,0.0140518,834.712,0.838891,0.105805,1.97575,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|cc|2|1|218,0.0140518,834.712,0.838891,0.105805,2.34831,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|cc|3|1|218,0.0140518,834.712,0.838891,0.105805,2.93168,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|cc|4|1|218,0.0140518,834.712,0.838891,0.105805,3.65801,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|cc|5|1|218,0.0140518,834.712,0.838891,0.105805,3.00288,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|cc|6|1|218,0.0140518,834.712,0.838891,0.105805,2.5285,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|cc|7|1|218,0.0140518,834.712,0.838891,0.105805,3.02087,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|cc|8|1|218,0.0140518,834.712,0.838891,0.105805,2.51385,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|vc|1|2|218,0.0140518,834.712,0.838891,0.105805,3.02886,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|vc|2|2|218,0.0140518,834.712,0.838891,0.105805,3.42503,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|vc|3|2|218,0.0140518,834.712,0.838891,0.105805,2.25934,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|vc|4|2|218,0.0140518,834.712,0.838891,0.105805,2.29363,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|vc|5|2|218,0.0140518,834.712,0.838891,0.105805,3.20447,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|vc|6|2|218,0.0140518,834.712,0.838891,0.105805,1.82792,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|vc|7|2|218,0.0140518,834.712,0.838891,0.105805,2.255,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|77|vc|8|2|218,0.0140518,834.712,0.838891,0.105805,2.17661,-10.6995,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,77
8|745|sample|7|218,0.0140518,837.182,0.429922,0.4393,20.5716,-10.6994,316137,0.0139281,837.182,0.43209,0.4393,21.0748,-10.702,316687,True,65.0|218,745
8|745|sample|8|218,0.0140518,837.182,0.429922,0.4393,15.5224,-10.6994,316137,0.0139281,837.182,0.43209,0.4393,15.6042,-10.702,316687,True,65.0|218,745
8|745|sample|6|218,0.0140518,837.182,0.429922,0.4393,13.1065,-10.6994,316137,0.0139281,837.182,0.43209,0.4393,13.2912,-10.702,316687,True,65.0|218,745
8|745|sample|5|218,0.0140518,837.182,0.429922,0.4393,11.3572,-10.6994,316137,0.0139281,837.182,0.43209,0.4393,11.5655,-10.702,316687,True,65.0|218,745
8|745|sample|3|218,0.0140518,834.088,0.838803,1.98323,6.54041,-10.6994,316137,0.0139281,834.088,0.838514,1.98323,6.65883,-10.702,316687,True,22.0|218,745
8|745|sample|11|218,0.0140518,831.314,0.700207,0.124556,46.9173,-10.6994,316137,0.0139281,831.314,0.700195,0.124556,46.7958,-10.702,316687,True,28.0|218,745
8|745|sample|12|218,0.0140518,831.314,0.700207,0.124556,41.6828,-10.6994,316137,0.0139281,831.314,0.700195,0.124556,40.7497,-10.702,316687,True,28.0|218,745
8|745|sample|10|218,0.0140518,831.314,0.700207,0.124556,34.0032,-10.6994,316137,0.0139281,831.314,0.700195,0.124556,34.3457,-10.702,316687,True,28.0|218,745
8|745|sample|9|218,0.0140518,831.314,0.700207,0.124556,31.0106,-10.6994,316137,0.0139281,831.314,0.700195,0.124556,32.5894,-10.702,316687,True,28.0|218,745
8|745|sample|4|218,0.0140518,834.088,0.838803,1.98323,6.2387,-10.6994,316137,0.0139281,834.088,0.838514,1.98323,6.25788,-10.702,316687,True,22.0|218,745
8|745|cc|1|1|218,0.0140518,834.712,0.838891,0.105805,2.37916,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|cc|2|1|218,0.0140518,834.712,0.838891,0.105805,2.40893,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|cc|3|1|218,0.0140518,834.712,0.838891,0.105805,1.89131,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|cc|4|1|218,0.0140518,834.712,0.838891,0.105805,3.95004,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|cc|5|1|218,0.0140518,834.712,0.838891,0.105805,3.512,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|cc|6|1|218,0.0140518,834.712,0.838891,0.105805,2.60329,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|cc|7|1|218,0.0140518,834.712,0.838891,0.105805,2.74453,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|cc|8|1|218,0.0140518,834.712,0.838891,0.105805,1.58141,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|vc|1|2|218,0.0140518,834.712,0.838891,0.105805,1.92799,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|vc|2|2|218,0.0140518,834.712,0.838891,0.105805,2.1488,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|vc|3|2|218,0.0140518,834.712,0.838891,0.105805,2.2881,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|vc|4|2|218,0.0140518,834.712,0.838891,0.105805,2.74893,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586209,-10.702,316687,False,69.0|218,745
8|745|vc|5|2|218,0.0140518,834.712,0.838891,0.105805,1.76669,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|vc|6|2|218,0.0140518,834.712,0.838891,0.105805,2.81506,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|vc|7|2|218,0.0140518,834.712,0.838891,0.105805,3.09342,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|745|vc|8|2|218,0.0140518,834.712,0.838891,0.105805,1.8715,-10.6994,316137,0.0139281,834.712,0.838602,0.105805,0.586208,-10.702,316687,False,69.0|218,745
8|322|sample|6|174,0.0140518,836.28,0.838619,0.750104,42.1091,-10.6995,316137,0.0139281,836.28,0.83833,0.750105,40.8856,-10.702,316687,True,55.0|174,322
8|322|sample|5|174,0.0140518,836.28,0.838619,0.750104,43.5121,-10.6995,316137,0.0139281,836.28,0.83833,0.750105,42.0947,-10.702,316687,True,55.0|174,322
8|322|sample|3|174,0.0140518,836.28,0.838619,0.750105,46.9832,-10.6995,316137,0.0139281,836.28,0.83833,0.750105,46.4568,-10.702,316687,True,55.0|174,322
8|322|sample|4|174,0.0140518,836.28,0.838619,0.750105,42.3213,-10.6995,316137,0.0139281,836.28,0.83833,0.750105,41.9728,-10.702,316687,True,55.0|174,322
8|322|sample|10|174,0.0140518,835.53,0.838787,0.611835,48.0163,-10.6995,316137,0.0139281,835.53,0.838498,0.611835,48.6944,-10.702,316687,True,32.0|174,322
8|322|sample|9|174,0.0140518,835.53,0.838787,0.611835,38.5452,-10.6995,316137,0.0139281,835.53,0.838498,0.611835,39.2819,-10.702,316687,True,32.0|174,322
8|322|sample|7|174,0.0140518,835.53,0.838787,0.611835,38.0315,-10.6995,316137,0.0139281,835.53,0.838498,0.611835,37.4583,-10.702,316687,True,32.0|174,322
