id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|1043|vc|3|2|174,0,1.27632e-07,0,2.22127e-08,-0.048961,0,0,0,1.13687e-13,0,1.07398e-12,5.38625e-07,0,0,False,69.0|174,1043
8|1043|vc|4|2|174,0,-8.24562e-09,0,8.20345e-08,0.136344,0,0,0,6.82121e-13,0,-2.04996e-13,-1.09522e-07,0,0,False,69.0|174,1043
8|1043|vc|5|2|174,0,6.42421e-08,0,1.98646e-08,-0.14472,0,0,0,2.27374e-13,0,-8.20156e-13,2.41131e-07,0,0,False,69.0|174,1043
8|1043|vc|6|2|174,0,-8.05134e-08,0,2.01898e-07,0.0947543,0,0,0,2.27374e-13,0,1.11196e-13,4.25793e-07,0,0,False,69.0|174,1043
8|1043|vc|7|2|174,0,5.08499e-08,0,-1.40977e-07,-0.0542029,0,0,0,-1.13687e-13,0,7.47798e-13,4.48624e-08,0,0,False,69.0|174,1043
8|1043|vc|8|2|174,0,-7.34591e-09,0,-1.76725e-08,0.180128,0,0,0,6.82121e-13,0,-4.38642e-13,1.64835e-07,0,0,False,69.0|174,1043
8|963|sample|6|319,0,2.85475e-07,0,-1.42308e-07,1.91334,0,0,0,-5.34328e-12,0,5.43698e-12,1.94871,0,0,True,55.0|319,963
8|963|sample|5|319,0,1.80188e-07,0,-1.37729e-07,1.65003,0,0,0,1.59162e-12,0,7.03393e-12,1.69113,0,0,True,55.0|319,963
8|963|sample|4|319,0,-1.3437e-07,0,1.46149e-07,1.48842,0,0,0,4.54747e-12,0,6.50968e-12,1.54632,0,0,True,55.0|319,963
8|963|sample|3|319,0,-3.33315e-08,0,-5.14506e-07,1.41029,0,0,0,1.02318e-11,0,3.10565e-11,1.44226,0,0,True,55.0|319,963
8|963|sample|10|319,0,-3.59482e-07,0,5.06014e-07,2.38282,0,0,0,-1.5234e-11,0,-7.24221e-12,2.40181,0,0,True,32.0|319,963
8|963|sample|9|319,0,-1.05367e-07,0,1.07308e-07,2.45673,0,0,0,1.39835e-11,0,2.07234e-12,2.4732,0,0,True,32.0|319,963
8|963|sample|7|319,0,1.03879e-08,0,-3.76142e-08,2.42988,0,0,0,-2.50111e-12,0,2.39142e-13,2.46173,0,0,True,32.0|319,963
8|963|sample|8|319,0,4.45113e-07,0,-1.0994e-07,2.16649,0,0,0,7.7307e-12,0,4.03588e-12,2.24934,0,0,True,32.0|319,963
8|963|sample|11|319,0,-4.24277e-07,0,-3.09769e-07,0.454597,0,0,0,6.59384e-12,0,-8.39323e-12,0.477134,0,0,True,22.0|319,963
8|963|sample|12|319,0,3.49082e-07,0,4.56834e-07,0.529916,0,0,0,-5.68434e-12,0,4.54403e-12,0.565227,0,0,True,22.0|319,963
8|963|cc|1|1|319,0,6.84251e-08,0,-3.10663e-07,0.00947661,0,0,0,0.0,0,5.8975e-13,-1.58677e-06,0,0,False,69.0|319,963
8|963|cc|2|1|319,0,1.51612e-07,0,3.19561e-08,-0.131239,0,0,0,-6.82121e-13,0,-3.58158e-13,1.17265e-08,0,0,False,69.0|319,963
8|963|cc|3|1|319,0,1.9799e-08,0,-1.98868e-07,-0.199623,0,0,0,-2.27374e-13,0,-9.25482e-13,-4.07701e-07,0,0,False,69.0|319,963
8|963|cc|4|1|319,0,-3.71521e-08,0,-6.97838e-08,-0.0113644,0,0,0,-3.41061e-13,0,-1.20348e-13,-3.73748e-07,0,0,False,69.0|319,963
8|963|cc|5|1|319,0,-7.97858e-08,0,-2.94198e-08,0.126991,0,0,0,2.27374e-13,0,-1.04206e-12,1.7754e-07,0,0,False,69.0|319,963
8|963|cc|6|1|319,0,2.19186e-07,0,-4.1252e-07,0.291035,0,0,0,-6.82121e-13,0,-1.73073e-12,-1.41181e-06,0,0,False,69.0|319,963
8|963|cc|7|1|319,0,-1.07543e-07,0,1.45879e-07,0.0954812,0,0,0,6.82121e-13,0,5.71987e-13,2.52654e-07,0,0,False,69.0|319,963
8|963|cc|8|1|319,0,3.05523e-08,0,3.01906e-07,0.0354207,0,0,0,4.54747e-13,0,-1.3074e-12,7.49897e-07,0,0,False,69.0|319,963
8|963|vc|1|2|319,0,-1.59898e-07,0,-1.02816e-07,0.119563,0,0,0,-2.27374e-13,0,5.58553e-13,2.99817e-07,0,0,False,69.0|319,963
8|963|vc|2|2|319,0,-2.38994e-07,0,-2.64149e-07,0.0589052,0,0,0,0.0,0,6.07181e-13,7.03022e-07,0,0,False,69.0|319,963
8|963|vc|3|2|319,0,-2.82924e-07,0,1.73782e-07,-0.0406505,0,0,0,-6.82121e-13,0,2.16049e-13,1.61763e-07,0,0,False,69.0|319,963
8|963|vc|4|2|319,0,2.94258e-08,0,4.84124e-07,0.0871299,0,0,0,-4.54747e-13,0,2.80886e-14,-3.30086e-07,0,0,False,69.0|319,963
8|963|vc|5|2|319,0,-1.05158e-07,0,-2.76987e-07,0.107228,0,0,0,6.82121e-13,0,-9.00058e-13,5.33268e-07,0,0,False,69.0|319,963
8|963|vc|6|2|319,0,-1.49998e-07,0,4.41566e-08,0.269697,0,0,0,-1.13687e-13,0,5.33573e-13,3.55843e-08,0,0,False,69.0|319,963
8|963|vc|7|2|319,0,4.76522e-08,0,4.2716e-08,0.0557754,0,0,0,2.27374e-13,0,9.4158e-13,-3.09867e-08,0,0,False,69.0|319,963
8|963|vc|8|2|319,0,3.22995e-07,0,4.02864e-08,-0.0720794,0,0,0,-1.13687e-12,0,-1.26366e-12,-4.93858e-07,0,0,False,69.0|319,963
8|1260|sample|8|319,0,-2.59509e-07,0,1.49553e-07,0.703303,0,0,0,-1.59162e-12,0,7.34923e-12,0.749441,0,0,True,65.0|319,1260
8|1260|sample|7|319,0,-2.08914e-08,0,2.06735e-07,0.98383,0,0,0,8.41283e-12,0,1.86153e-11,0.974093,0,0,True,65.0|319,1260
8|1260|sample|6|319,0,-3.27765e-07,0,1.70045e-07,-0.00522032,0,0,0,1.65983e-11,0,-2.05298e-11,0.0407763,0,0,True,65.0|319,1260
8|1260|sample|5|319,0,1.49888e-07,0,-6.2811e-07,-0.0639269,0,0,0,-2.39879e-11,0,-1.07461e-11,-0.0391878,0,0,True,65.0|319,1260
8|1260|sample|11|319,0,-1.69536e-07,0,-1.19783e-07,0.605246,0,0,0,5.22959e-12,0,8.54294e-12,0.610247,0,0,True,28.0|319,1260
8|1260|sample|12|319,0,1.18533e-08,0,-6.82435e-08,0.50592,0,0,0,1.13687e-12,0,5.43299e-12,0.52821,0,0,True,28.0|319,1260
8|1260|sample|10|319,0,2.41571e-07,0,4.65525e-08,0.000806385,0,0,0,-8.6402e-12,0,8.96283e-12,0.0452532,0,0,True,28.0|319,1260
8|1260|sample|9|319,0,-1.74053e-07,0,-2.06735e-07,-0.0948657,0,0,0,-6.48015e-12,0,-8.54872e-14,-0.073644,0,0,True,28.0|319,1260
8|1260|sample|4|319,0,2.57052e-08,0,-4.72828e-08,0.493626,0,0,0,7.50333e-12,0,1.76892e-12,0.502007,0,0,True,22.0|319,1260
8|1260|sample|3|319,0,4.61968e-07,0,1.19048e-07,0.359416,0,0,0,-8.86757e-12,0,1.47779e-11,0.40795,0,0,True,22.0|319,1260
8|1260|cc|1|1|319,0,-1.63063e-07,0,3.52878e-07,0.0658375,0,0,0,-2.27374e-13,0,3.66596e-13,-3.8315e-07,0,0,False,69.0|319,1260
8|1260|cc|2|1|319,0,-1.20009e-08,0,-2.21071e-07,0.20278,0,0,0,2.27374e-13,0,-7.05436e-13,6.86205e-07,0,0,False,69.0|319,1260
8|1260|cc|3|1|319,0,1.8571e-08,0,-2.22435e-07,-0.00813528,0,0,0,1.13687e-13,0,-1.84741e-13,4.52828e-07,0,0,False,69.0|319,1260
8|1260|cc|4|1|319,0,3.86672e-08,0,3.0263e-07,0.151308,0,0,0,6.82121e-13,0,-8.22675e-14,9.88606e-08,0,0,False,69.0|319,1260
8|1260|cc|5|1|319,0,-8.52794e-09,0,-6.60889e-10,0.151407,0,0,0,-4.54747e-13,0,1.50879e-13,-3.63456e-07,0,0,False,69.0|319,1260
8|1260|cc|6|1|319,0,-2.28298e-07,0,1.49912e-07,-0.0237366,0,0,0,1.13687e-13,0,5.8642e-13,-1.81922e-07,0,0,False,69.0|319,1260
8|1260|cc|7|1|319,0,2.43023e-07,0,1.09638e-07,0.0752863,0,0,0,-3.41061e-13,0,-2.88658e-13,-3.14767e-07,0,0,False,69.0|319,1260
8|1260|cc|8|1|319,0,8.80159e-08,0,-7.89724e-08,-0.0528152,0,0,0,-2.27374e-13,0,7.57172e-14,2.84598e-07,0,0,False,69.0|319,1260
8|1260|vc|1|2|319,0,2.29974e-07,0,1.79472e-07,-0.0116494,0,0,0,4.54747e-13,0,8.20233e-13,1.58397e-07,0,0,False,69.0|319,1260
8|1260|vc|2|2|319,0,-3.82375e-08,0,-4.28063e-07,0.0322463,0,0,0,-6.82121e-13,0,2.43916e-13,4.74001e-08,0,0,False,69.0|319,1260
8|1260|vc|3|2|319,0,7.06666e-09,0,-3.20174e-07,0.0153583,0,0,0,9.09495e-13,0,7.40075e-13,2.34065e-08,0,0,False,69.0|319,1260
8|1260|vc|4|2|319,0,-1.50771e-07,0,1.30298e-07,-0.189714,0,0,0,-4.54747e-13,0,6.61027e-13,-7.65178e-08,0,0,False,69.0|319,1260
8|1260|vc|5|2|319,0,-9.80157e-08,0,1.53037e-07,-0.0731944,0,0,0,2.27374e-13,0,-1.05249e-13,-3.97735e-07,0,0,False,69.0|319,1260
8|1260|vc|6|2|319,0,2.37146e-08,0,-2.74618e-07,0.21472,0,0,0,0.0,0,8.9706e-14,-4.1523e-07,0,0,False,69.0|319,1260
8|1260|vc|7|2|319,0,-1.11005e-07,0,3.2407e-07,0.021378,0,0,0,-3.41061e-13,0,-4.68958e-13,9.18528e-08,0,0,False,69.0|319,1260
8|1260|vc|8|2|319,0,1.50549e-08,0,-5.0598e-08,0.203187,0,0,0,7.95808e-13,0,-9.66116e-13,3.36614e-07,0,0,False,69.0|319,1260
